framework,branch,commit_id,model_name,platform,soc_code,soc_name,cpu,gpu,npu,product,power_mode,backend,cpu_thread_num,avg,max,min,std_dev,battery_level,system_version,repeats,warmup,imei
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,20.170,22.899,18.452,1.113,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,13.518,15.056,13.069,0.517,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_OPENCL,1,19.216,24.903,15.827,1.278,100,9,1000,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,39.980,42.119,38.552,1.057,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,22.229,24.971,21.355,0.874,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,15.893,17.794,15.237,0.578,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_OPENCL,1,21.548,26.191,18.430,1.454,100,9,1000,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,24.310,24.794,23.734,0.350,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,14.712,14.829,14.585,0.053,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,13.833,97.786,11.350,11.381,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_OPENCL,1,20.662,25.700,16.225,1.727,100,9,1000,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,32.468,32.653,32.387,0.056,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,19.495,20.027,17.288,0.746,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,14.527,15.408,12.447,0.583,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_OPENCL,1,20.062,26.386,15.501,1.327,100,9,1000,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,28.938,29.170,28.852,0.046,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,16.498,16.582,16.441,0.025,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,12.370,12.965,12.196,0.169,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_OPENCL,1,19.836,25.014,16.101,1.427,100,9,1000,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,33.214,33.350,33.135,0.044,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,18.260,18.323,18.200,0.028,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,13.724,16.233,13.452,0.378,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_OPENCL,1,22.393,26.527,18.778,1.278,100,9,1000,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,21.652,21.786,21.569,0.037,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,13.312,13.399,13.242,0.030,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,10.570,11.041,10.488,0.131,100,9,100,20,A00000AD995AA1
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_OPENCL,1,20.665,25.571,16.697,1.602,100,9,1000,20,A00000AD995AA1
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,45.616,46.516,45.136,0.233,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,24.369,25.237,24.170,0.204,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,25.810,60.428,24.148,6.249,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_OPENCL,1,21.725,27.430,15.335,1.147,100,9,1000,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,39.995,40.565,39.272,0.265,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,24.957,65.660,23.008,6.597,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,23.301,23.622,23.050,0.123,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_OPENCL,1,23.062,31.366,19.268,1.801,100,9,1000,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,47.847,48.850,47.023,0.319,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,25.773,26.224,25.561,0.135,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,25.893,31.721,25.640,0.600,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_OPENCL,1,24.995,29.730,21.478,1.611,100,9,1000,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,30.565,31.443,29.626,0.437,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,18.879,19.081,18.727,0.068,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,19.791,47.458,18.170,5.162,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_OPENCL,1,25.547,35.588,19.395,2.370,100,9,1000,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,39.108,39.509,38.680,0.203,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,20.783,20.985,20.656,0.054,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,20.967,21.071,20.862,0.042,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_OPENCL,1,21.848,27.325,19.023,1.182,100,9,1000,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,36.546,37.210,36.332,0.102,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,21.080,21.473,20.939,0.079,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,21.181,21.385,21.073,0.054,100,9,100,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_OPENCL,1,23.736,33.613,18.765,2.159,100,9,1000,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,41.318,41.875,40.729,0.326,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,22.367,22.531,22.276,0.047,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,22.654,22.973,22.495,0.055,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_OPENCL,1,25.892,37.555,19.754,1.806,100,9,1000,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,28.320,28.473,28.199,0.054,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,17.072,17.576,16.724,0.119,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,17.195,17.449,17.038,0.078,100,9,100,20,A00000B7D25778
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,kirin810,kirin810,2xA76@2.27+6xA55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_OPENCL,1,26.626,35.338,19.863,2.478,100,9,1000,20,A00000B7D25778
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,32.158,32.320,31.958,0.076,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,19.405,20.080,19.293,0.116,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,38.676,211.158,19.666,27.655,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_OPENCL,1,11.834,21.355,9.702,0.488,100,10,1000,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,28.114,28.352,27.853,0.095,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,18.367,29.174,17.261,2.171,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,25.947,79.808,18.250,13.308,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_OPENCL,1,11.315,15.817,9.651,0.743,100,10,1000,20,99001332379315
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,38.408,40.005,34.502,1.639,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,21.946,30.038,20.976,1.213,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,64.267,69.556,25.899,11.298,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_OPENCL,1,11.538,14.245,9.785,0.478,100,10,1000,20,99001332379315
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,25.773,26.282,25.289,0.177,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,14.945,15.123,14.791,0.070,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,44.427,227.558,34.245,19.023,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_OPENCL,1,9.896,13.453,8.627,0.826,100,10,1000,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,35.258,35.603,34.827,0.201,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,18.400,18.693,18.201,0.124,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,38.502,39.457,37.887,0.257,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_OPENCL,1,11.305,13.449,10.737,0.355,100,10,1000,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,30.806,31.113,30.639,0.098,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,17.434,17.597,17.298,0.057,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,36.208,37.437,35.412,0.413,100,10,100,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_OPENCL,1,11.313,16.879,9.957,0.770,100,10,1000,20,99001332379315
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,36.085,36.526,35.589,0.187,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,19.169,19.601,19.009,0.143,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,38.406,40.854,37.880,0.624,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_OPENCL,1,11.124,13.208,9.260,0.420,100,10,1000,20,99001332379315
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,23.426,23.674,23.245,0.105,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,13.770,13.888,13.655,0.048,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,26.747,27.777,25.825,0.396,100,10,100,20,99001332379315
tnn,master,c286af0,tf_mobilenetv2.opt,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_OPENCL,1,9.925,14.269,8.499,0.898,100,10,1000,20,99001332379315
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,ARM,1,100.499,105.524,96.399,1.718,100,8.0.0,100,20,865736034417108
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,ARM,2,55.998,59.241,55.067,0.715,100,8.0.0,100,20,865736034417108
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,ARM,4,33.835,34.827,32.408,0.483,100,8.0.0,100,20,865736034417108
tnn,master,c286af0,caffe_mobilenetv1.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,GPU_OPENCL,1,13.188,14.074,12.048,0.419,100,8.0.0,1000,20,865736034417108
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,ARM,1,90.106,93.126,86.890,1.359,100,8.0.0,100,20,865736034417108
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,ARM,2,51.255,58.004,50.072,1.122,100,8.0.0,100,20,865736034417108
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,ARM,4,31.144,35.264,30.080,0.878,100,8.0.0,100,20,865736034417108
tnn,master,c286af0,caffe_mobilenetv2.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,GPU_OPENCL,1,13.120,14.117,12.036,0.487,100,8.0.0,1000,20,865736034417108
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,ARM,1,122.304,128.080,117.386,1.893,100,8.0.0,100,20,865736034417108
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,ARM,2,60.238,65.424,58.134,1.423,100,8.0.0,100,20,865736034417108
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,ARM,4,38.030,42.396,37.296,0.784,100,8.0.0,100,20,865736034417108
tnn,master,c286af0,tf_mobilenetv1.opt,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,MIX 2,big_cores,GPU_OPENCL,1,13.091,14.193,11.956,0.451,100,8.0.0,1000,20,865736034417108
